Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1982","1982","tonnes","118929","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1983","1983","tonnes","122004","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1984","1984","tonnes","129953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1985","1985","tonnes","122700","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1986","1986","tonnes","126013","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1987","1987","tonnes","131254","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1988","1988","tonnes","135479","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1989","1989","tonnes","127831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1990","1990","tonnes","137824","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1991","1991","tonnes","133629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1992","1992","tonnes","126127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1993","1993","tonnes","130875","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1994","1994","tonnes","135049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1995","1995","tonnes","132055","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1996","1996","tonnes","136370","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1997","1997","tonnes","131354","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1998","1998","tonnes","132411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","1999","1999","tonnes","135451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2000","2000","tonnes","139356","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2001","2001","tonnes","136558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2002","2002","tonnes","140515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2003","2003","tonnes","141897","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2004","2004","tonnes","140510","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2005","2005","tonnes","135704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2006","2006","tonnes","131908","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2007","2007","tonnes","134962","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2008","2008","tonnes","128930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2009","2009","tonnes","130377","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2010","2010","tonnes","135095","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2011","2011","tonnes","132297","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2012","2012","tonnes","130874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2013","2013","tonnes","125887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2014","2014","tonnes","106350","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2015","2015","tonnes","106237","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2016","2016","tonnes","110077","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1017","Meat, goat","2017","2017","tonnes","119000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1961","1961","gigagrams","2581.5739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1962","1962","gigagrams","2571.9658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1963","1963","gigagrams","2290.9259","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1964","1964","gigagrams","2327.191","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1965","1965","gigagrams","2316.5102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1966","1966","gigagrams","2236.496","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1967","1967","gigagrams","2241.3936","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1968","1968","gigagrams","2154.4323","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1969","1969","gigagrams","2062.9149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1970","1970","gigagrams","2028.3848","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1971","1971","gigagrams","1892.9024","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1972","1972","gigagrams","1853.8953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1973","1973","gigagrams","1859.2019","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1974","1974","gigagrams","1885.3278","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1975","1975","gigagrams","1781.0798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1976","1976","gigagrams","1779.6658","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1977","1977","gigagrams","1891.3579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1978","1978","gigagrams","1837.1591","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1979","1979","gigagrams","1785.8231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1980","1980","gigagrams","1815.1891","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1981","1981","gigagrams","1816.955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1982","1982","gigagrams","1829.6581","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1983","1983","gigagrams","1845.9102","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1984","1984","gigagrams","1844.8173","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1985","1985","gigagrams","1888.5058","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1986","1986","gigagrams","1922.6586","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1987","1987","gigagrams","1983.6405","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1988","1988","gigagrams","2039.9689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1989","1989","gigagrams","2069.3689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1990","1990","gigagrams","2518.6001","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1991","1991","gigagrams","2394.397","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1992","1992","gigagrams","2337.5799","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1993","1993","gigagrams","2388.4568","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1994","1994","gigagrams","2572.2866","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1995","1995","gigagrams","2610.0161","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1996","1996","gigagrams","2527.1459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1997","1997","gigagrams","2616.1064","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1998","1998","gigagrams","2630.8302","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","1999","1999","gigagrams","2609.5656","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2000","2000","gigagrams","2569.0979","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2001","2001","gigagrams","2544.0077","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2002","2002","gigagrams","2604.9578","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2003","2003","gigagrams","2637.1472","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2004","2004","gigagrams","2466.3311","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2005","2005","gigagrams","2524.0762","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2006","2006","gigagrams","2528.5746","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2007","2007","gigagrams","2462.5057","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2008","2008","gigagrams","2440.2045","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2009","2009","gigagrams","2153.638","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2010","2010","gigagrams","2231.7768","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2011","2011","gigagrams","2181.6496","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2012","2012","gigagrams","2159.9512","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2013","2013","gigagrams","2087.3628","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2014","2014","gigagrams","2091.4364","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2015","2015","gigagrams","1945.7393","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2016","2016","gigagrams","1934.3147","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","1020","Milk, whole fresh goat","2017","2017","gigagrams","2438.417","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1961","1961","tonnes","2890566","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1962","1962","tonnes","2687038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1963","1963","tonnes","2680874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1964","1964","tonnes","2633734","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1965","1965","tonnes","2515031","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1966","1966","tonnes","2497415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1967","1967","tonnes","2377003","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1968","1968","tonnes","2205460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1969","1969","tonnes","2098828","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1970","1970","tonnes","2059099","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1971","1971","tonnes","1898014","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1972","1972","tonnes","1863615","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1973","1973","tonnes","1889689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1974","1974","tonnes","1869629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1975","1975","tonnes","1775251","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1976","1976","tonnes","1766581","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1977","1977","tonnes","1880312","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1978","1978","tonnes","1822862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1979","1979","tonnes","1805499","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1980","1980","tonnes","1856767","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1981","1981","tonnes","1888721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1982","1982","tonnes","1920021","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1983","1983","tonnes","1954148","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1984","1984","tonnes","1952797","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1985","1985","tonnes","1980502","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1986","1986","tonnes","1998150","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1987","1987","tonnes","2072419","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1988","1988","tonnes","2114362","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1989","1989","tonnes","2112306","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1990","1990","tonnes","2161676","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1991","1991","tonnes","1928458","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1992","1992","tonnes","2082365","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1993","1993","tonnes","2148221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1994","1994","tonnes","2199430","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1995","1995","tonnes","2213643","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1996","1996","tonnes","2404559","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1997","1997","tonnes","2450740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1998","1998","tonnes","2454590","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","1999","1999","tonnes","2458541","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2000","2000","tonnes","2515478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2001","2001","tonnes","2529946","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2002","2002","tonnes","2565451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2003","2003","tonnes","2633704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2004","2004","tonnes","2644749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2005","2005","tonnes","2588594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2006","2006","tonnes","2693434","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2007","2007","tonnes","2702196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2008","2008","tonnes","2652663","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2009","2009","tonnes","2672544","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2010","2010","tonnes","2704109","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2011","2011","tonnes","2693672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2012","2012","tonnes","2661754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2013","2013","tonnes","2630858","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2014","2014","tonnes","2636705","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2015","2015","tonnes","2658345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2016","2016","tonnes","2605676","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","1020","Milk, whole fresh goat","2017","2017","tonnes","2824715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1961","1961","gigagrams","1037.6029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1962","1962","gigagrams","1064.4384","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1963","1963","gigagrams","1048.8305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1964","1964","gigagrams","1004.0699","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1965","1965","gigagrams","935.0369","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1966","1966","gigagrams","1006.7382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1967","1967","gigagrams","1037.2938","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1968","1968","gigagrams","1042.5064","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1969","1969","gigagrams","1048.789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1970","1970","gigagrams","984.9283","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1971","1971","gigagrams","998.8912","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1972","1972","gigagrams","998.152","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","7231","Emissions (CO2eq)","947","Meat, buffalo","1973","1973","gigagrams","961.7359","A","Aggregate, may include official, semi-official, estimated or calculated data"
