,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Value,Flag
177252,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,1993,797.0,A
177253,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,1993,25805424.0,A
177254,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1993,558373.0,A
177255,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,1993,1768307.0,A
177256,5400,Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,1993,1489957.0,A
177257,5400,Europe,1108,"Meat, ass",5510,Production,tonnes,1993,400.0,A
177258,5400,Europe,1089,"Meat, bird nes",5510,Production,tonnes,1993,3848.0,A
177259,5400,Europe,947,"Meat, buffalo",5510,Production,tonnes,1993,3042.0,A
177260,5400,Europe,1127,"Meat, camel",5510,Production,tonnes,1993,321.0,A
177261,5400,Europe,867,"Meat, cattle",5510,Production,tonnes,1993,15612267.0,A
177262,5400,Europe,1058,"Meat, chicken",5510,Production,tonnes,1993,9739920.0,A
177263,5400,Europe,1069,"Meat, duck",5510,Production,tonnes,1993,357316.0,A
177264,5400,Europe,1163,"Meat, game",5510,Production,tonnes,1993,128217.0,A
177265,5400,Europe,1017,"Meat, goat",5510,Production,tonnes,1993,130875.0,A
177266,5400,Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1993,67174.0,A
177267,5400,Europe,1097,"Meat, horse",5510,Production,tonnes,1993,189229.0,A
177268,5400,Europe,1111,"Meat, mule",5510,Production,tonnes,1993,800.0,A
177269,5400,Europe,1166,"Meat, nes",5510,Production,tonnes,1993,145731.0,A
177270,5400,Europe,1035,"Meat, pig",5510,Production,tonnes,1993,25528800.0,A
177271,5400,Europe,1141,"Meat, rabbit",5510,Production,tonnes,1993,393433.0,A
177272,5400,Europe,977,"Meat, sheep",5510,Production,tonnes,1993,1778993.0,A
177273,5400,Europe,1080,"Meat, turkey",5510,Production,tonnes,1993,1097285.0,A
177274,5400,Europe,1806,Beef and Buffalo Meat,5510,Production,tonnes,1993,15615309.0,A
177275,5400,Europe,1775,"Meat indigenous, poultry",5510,Production,tonnes,1993,10573960.0,A
177276,5400,Europe,1770,"Meat indigenous, total",5510,Production,tonnes,1993,55167113.0,A
177277,5400,Europe,1808,"Meat, Poultry",5510,Production,tonnes,1993,11265544.0,A
177278,5400,Europe,1765,"Meat, Total",5510,Production,tonnes,1993,55177653.0,A
177279,5400,Europe,1807,Sheep and Goat Meat,5510,Production,tonnes,1993,1909868.0,A
177407,5500,Oceania,972,"Meat indigenous, buffalo",5510,Production,tonnes,1993,1.0,A
177408,5500,Oceania,944,"Meat indigenous, cattle",5510,Production,tonnes,1993,2455135.0,A
177409,5500,Oceania,1094,"Meat indigenous, chicken",5510,Production,tonnes,1993,528577.0,A
177410,5500,Oceania,1070,"Meat indigenous, duck",5510,Production,tonnes,1993,5409.0,A
177411,5500,Oceania,1077,"Meat indigenous, geese",5510,Production,tonnes,1993,84.0,A
177412,5500,Oceania,1032,"Meat indigenous, goat",5510,Production,tonnes,1993,15074.0,A
177413,5500,Oceania,1120,"Meat indigenous, horse",5510,Production,tonnes,1993,24250.0,A
177414,5500,Oceania,1055,"Meat indigenous, pig",5510,Production,tonnes,1993,438845.0,A
177415,5500,Oceania,1012,"Meat indigenous, sheep",5510,Production,tonnes,1993,1247334.0,A
177416,5500,Oceania,1087,"Meat indigenous, turkey",5510,Production,tonnes,1993,19131.0,A
177417,5500,Oceania,947,"Meat, buffalo",5510,Production,tonnes,1993,1.0,A
177418,5500,Oceania,867,"Meat, cattle",5510,Production,tonnes,1993,2384488.0,A
177419,5500,Oceania,1058,"Meat, chicken",5510,Production,tonnes,1993,522196.0,A
177420,5500,Oceania,1069,"Meat, duck",5510,Production,tonnes,1993,5409.0,A
177421,5500,Oceania,1163,"Meat, game",5510,Production,tonnes,1993,263400.0,A
177422,5500,Oceania,1017,"Meat, goat",5510,Production,tonnes,1993,14545.0,A
177423,5500,Oceania,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1993,84.0,A
177424,5500,Oceania,1097,"Meat, horse",5510,Production,tonnes,1993,24254.0,A
177425,5500,Oceania,1166,"Meat, nes",5510,Production,tonnes,1993,160.0,A
177426,5500,Oceania,1035,"Meat, pig",5510,Production,tonnes,1993,439454.0,A
177427,5500,Oceania,977,"Meat, sheep",5510,Production,tonnes,1993,1123192.0,A
177428,5500,Oceania,1080,"Meat, turkey",5510,Production,tonnes,1993,19126.0,A
177429,5500,Oceania,1806,Beef and Buffalo Meat,5510,Production,tonnes,1993,2384489.0,A
177430,5500,Oceania,1775,"Meat indigenous, poultry",5510,Production,tonnes,1993,553200.0,A
177431,5500,Oceania,1770,"Meat indigenous, total",5510,Production,tonnes,1993,4997399.0,A
177432,5500,Oceania,1808,"Meat, Poultry",5510,Production,tonnes,1993,546815.0,A
177433,5500,Oceania,1765,"Meat, Total",5510,Production,tonnes,1993,4796308.0,A
177434,5500,Oceania,1807,Sheep and Goat Meat,5510,Production,tonnes,1993,1137737.0,A
182113,5100,Africa,1122,"Meat indigenous, ass",5510,Production,tonnes,1994,10866.0,A
182114,5100,Africa,1084,"Meat indigenous, bird nes",5510,Production,tonnes,1994,10775.0,A
182115,5100,Africa,972,"Meat indigenous, buffalo",5510,Production,tonnes,1994,170752.0,A
182116,5100,Africa,1137,"Meat indigenous, camel",5510,Production,tonnes,1994,185127.0,A
182117,5100,Africa,944,"Meat indigenous, cattle",5510,Production,tonnes,1994,3434640.0,A
182118,5100,Africa,1094,"Meat indigenous, chicken",5510,Production,tonnes,1994,1978835.0,A
182119,5100,Africa,1070,"Meat indigenous, duck",5510,Production,tonnes,1994,47110.0,A
182120,5100,Africa,1077,"Meat indigenous, geese",5510,Production,tonnes,1994,29281.0,A
182121,5100,Africa,1032,"Meat indigenous, goat",5510,Production,tonnes,1994,723153.0,A
182122,5100,Africa,1120,"Meat indigenous, horse",5510,Production,tonnes,1994,13450.0,A
182123,5100,Africa,1055,"Meat indigenous, pig",5510,Production,tonnes,1994,606608.0,A
182124,5100,Africa,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1994,70900.0,A
182125,5100,Africa,1012,"Meat indigenous, sheep",5510,Production,tonnes,1994,988604.0,A
182126,5100,Africa,1087,"Meat indigenous, turkey",5510,Production,tonnes,1994,52288.0,A
182127,5100,Africa,1108,"Meat, ass",5510,Production,tonnes,1994,10931.0,A
182128,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,1994,10775.0,A
182129,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,1994,233000.0,A
182130,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,1994,177855.0,A
182131,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,1994,3495138.0,A
182132,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,1994,2014309.0,A
182133,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,1994,47463.0,A
182134,5100,Africa,1163,"Meat, game",5510,Production,tonnes,1994,722109.0,A
182135,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,1994,698534.0,A
182136,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1994,29316.0,A
182137,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,1994,13321.0,A
182138,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,1994,167907.0,A
182139,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,1994,693688.0,A
182140,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,1994,72942.0,A
182141,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,1994,953747.0,A
182142,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,1994,54923.0,A
182143,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,1994,3728138.0,A
182144,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,1994,2118288.0,A
182145,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,1994,9217903.0,A
182146,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,1994,2156786.0,A
182147,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,1994,9401457.0,A
182148,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,1994,1652280.0,A
182331,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,1994,12100147.0,A
182332,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1994,11680870.0,A
182333,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,1994,43542.0,A
182334,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,1994,750.0,A
182335,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,1994,3.0,A
182336,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,1994,55933.0,A
182337,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,1994,9265271.0,A
182338,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1994,172238.0,A
182339,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1994,2374300.0,A
182340,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,1994,11354349.0,A
182341,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,1994,11767477.0,A
182342,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,1994,49616.0,A
182343,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,1994,215568.0,A
182344,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,1994,8771.0,A
182345,5203,Northern America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1994,750.0,A
182346,5203,Northern America,1097,"Meat, horse",5510,Production,tonnes,1994,43500.0,A
182347,5203,Northern America,1166,"Meat, nes",5510,Production,tonnes,1994,3005.0,A
182348,5203,Northern America,1035,"Meat, pig",5510,Production,tonnes,1994,9256699.0,A
182349,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,1994,150562.0,A
182350,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,1994,2397577.0,A
182351,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,1994,11354349.0,A
182352,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,1994,14099462.0,A
182353,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,1994,35911626.0,A
182354,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,1994,14215420.0,A
182355,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,1994,35247874.0,A
182356,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,1994,159333.0,A
182408,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,1994,10111766.0,A
182409,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1994,5848144.0,A
182410,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,1994,33682.0,A
182411,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,1994,956.0,A
182412,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,1994,72971.0,A
182413,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,1994,88973.0,A
182414,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,1994,13415.0,A
182415,5207,South America,1055,"Meat indigenous, pig",5510,Production,tonnes,1994,2764990.0,A
182416,5207,South America,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1994,192267.0,A
182417,5207,South America,1154,"Meat indigenous, rodents",5510,Production,tonnes,1994,22180.0,A
182418,5207,South America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1994,301791.0,A
182419,5207,South America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1994,136210.0,A
182420,5207,South America,867,"Meat, cattle",5510,Production,tonnes,1994,10078549.0,A
182421,5207,South America,1058,"Meat, chicken",5510,Production,tonnes,1994,5874853.0,A
182422,5207,South America,1069,"Meat, duck",5510,Production,tonnes,1994,34018.0,A
182423,5207,South America,1163,"Meat, game",5510,Production,tonnes,1994,51430.0,A
182424,5207,South America,1017,"Meat, goat",5510,Production,tonnes,1994,72945.0,A
182425,5207,South America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1994,956.0,A
182426,5207,South America,1097,"Meat, horse",5510,Production,tonnes,1994,88036.0,A
182427,5207,South America,1166,"Meat, nes",5510,Production,tonnes,1994,7200.0,A
182428,5207,South America,1158,"Meat, other camelids",5510,Production,tonnes,1994,13402.0,A
182429,5207,South America,1151,"Meat, other rodents",5510,Production,tonnes,1994,22180.0,A
182430,5207,South America,1035,"Meat, pig",5510,Production,tonnes,1994,2764102.0,A
182431,5207,South America,1141,"Meat, rabbit",5510,Production,tonnes,1994,17382.0,A
182432,5207,South America,977,"Meat, sheep",5510,Production,tonnes,1994,298904.0,A
182433,5207,South America,1080,"Meat, turkey",5510,Production,tonnes,1994,135557.0,A
182434,5207,South America,1806,Beef and Buffalo Meat,5510,Production,tonnes,1994,10078549.0,A
182435,5207,South America,1775,"Meat indigenous, poultry",5510,Production,tonnes,1994,6018993.0,A
182436,5207,South America,1770,"Meat indigenous, total",5510,Production,tonnes,1994,19645975.0,A
182437,5207,South America,1808,"Meat, Poultry",5510,Production,tonnes,1994,6045384.0,A
182438,5207,South America,1765,"Meat, Total",5510,Production,tonnes,1994,19459514.0,A
182439,5207,South America,1807,Sheep and Goat Meat,5510,Production,tonnes,1994,371849.0,A
182440,5300,Asia,1122,"Meat indigenous, ass",5510,Production,tonnes,1994,156800.0,A
182441,5300,Asia,1084,"Meat indigenous, bird nes",5510,Production,tonnes,1994,3595.0,A
182442,5300,Asia,972,"Meat indigenous, buffalo",5510,Production,tonnes,1994,2384749.0,A
182443,5300,Asia,1137,"Meat indigenous, camel",5510,Production,tonnes,1994,78502.0,A
182444,5300,Asia,944,"Meat indigenous, cattle",5510,Production,tonnes,1994,7650445.0,A
182445,5300,Asia,1094,"Meat indigenous, chicken",5510,Production,tonnes,1994,12899073.0,A
182446,5300,Asia,1070,"Meat indigenous, duck",5510,Production,tonnes,1994,1441146.0,A
182447,5300,Asia,1077,"Meat indigenous, geese",5510,Production,tonnes,1994,977968.0,A
182448,5300,Asia,1032,"Meat indigenous, goat",5510,Production,tonnes,1994,2074649.0,A
182449,5300,Asia,1120,"Meat indigenous, horse",5510,Production,tonnes,1994,230570.0,A
182450,5300,Asia,1124,"Meat indigenous, mule",5510,Production,tonnes,1994,45520.0,A
182451,5300,Asia,1055,"Meat indigenous, pig",5510,Production,tonnes,1994,37053878.0,A
182452,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1994,235555.0,A
182453,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,1994,2793454.0,A
182454,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,1994,119868.0,A
182455,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,1994,156800.0,A
182456,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,1994,3860.0,A
182457,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,1994,2384687.0,A
182458,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,1994,97332.0,A
182459,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,1994,7778208.0,A
182460,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,1994,12983510.0,A
182461,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,1994,1438968.0,A
182462,5300,Asia,1163,"Meat, game",5510,Production,tonnes,1994,43337.0,A
182463,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,1994,2088499.0,A
182464,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1994,949518.0,A
182465,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,1994,232955.0,A
182466,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,1994,45520.0,A
182467,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,1994,301175.0,A
182468,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,1994,40287456.0,A
182469,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,1994,232648.0,A
182470,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,1994,2915365.0,A
182471,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,1994,119614.0,A
182472,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,1994,10162895.0,A
182473,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,1994,15441650.0,A
182474,5300,Asia,1770,"Meat indigenous, total",5510,Production,tonnes,1994,68491383.0,A
182475,5300,Asia,1808,"Meat, Poultry",5510,Production,tonnes,1994,15495470.0,A
182476,5300,Asia,1765,"Meat, Total",5510,Production,tonnes,1994,72060552.0,A
182477,5300,Asia,1807,Sheep and Goat Meat,5510,Production,tonnes,1994,5003864.0,A
182629,5400,Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,1994,472.0,A
182630,5400,Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,1994,2830.0,A
182631,5400,Europe,1137,"Meat indigenous, camel",5510,Production,tonnes,1994,,A
182632,5400,Europe,944,"Meat indigenous, cattle",5510,Production,tonnes,1994,15099309.0,A
182633,5400,Europe,1094,"Meat indigenous, chicken",5510,Production,tonnes,1994,8768601.0,A
182634,5400,Europe,1070,"Meat indigenous, duck",5510,Production,tonnes,1994,291849.0,A
182635,5400,Europe,1077,"Meat indigenous, geese",5510,Production,tonnes,1994,65608.0,A
182636,5400,Europe,1032,"Meat indigenous, goat",5510,Production,tonnes,1994,140867.0,A
182637,5400,Europe,1120,"Meat indigenous, horse",5510,Production,tonnes,1994,182881.0,A
182638,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,1994,815.0,A
182639,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,1994,24961515.0,A
182640,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1994,552663.0,A
182641,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,1994,1687336.0,A
182642,5400,Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,1994,1544483.0,A
182643,5400,Europe,1108,"Meat, ass",5510,Production,tonnes,1994,405.0,A
182644,5400,Europe,1089,"Meat, bird nes",5510,Production,tonnes,1994,3731.0,A
182645,5400,Europe,947,"Meat, buffalo",5510,Production,tonnes,1994,2888.0,A
182646,5400,Europe,1127,"Meat, camel",5510,Production,tonnes,1994,323.0,A
182647,5400,Europe,867,"Meat, cattle",5510,Production,tonnes,1994,14839065.0,A
182648,5400,Europe,1058,"Meat, chicken",5510,Production,tonnes,1994,9815183.0,A
182649,5400,Europe,1069,"Meat, duck",5510,Production,tonnes,1994,373499.0,A
182650,5400,Europe,1163,"Meat, game",5510,Production,tonnes,1994,125734.0,A
182651,5400,Europe,1017,"Meat, goat",5510,Production,tonnes,1994,135049.0,A
182652,5400,Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1994,71104.0,A
182653,5400,Europe,1097,"Meat, horse",5510,Production,tonnes,1994,182115.0,A
182654,5400,Europe,1111,"Meat, mule",5510,Production,tonnes,1994,800.0,A
182655,5400,Europe,1166,"Meat, nes",5510,Production,tonnes,1994,141354.0,A
182656,5400,Europe,1035,"Meat, pig",5510,Production,tonnes,1994,24677656.0,A
182657,5400,Europe,1141,"Meat, rabbit",5510,Production,tonnes,1994,383315.0,A
182658,5400,Europe,977,"Meat, sheep",5510,Production,tonnes,1994,1696754.0,A
182659,5400,Europe,1080,"Meat, turkey",5510,Production,tonnes,1994,1142404.0,A
