,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
17990,5000,World,1012,"Meat indigenous, sheep",5510,Production,tonnes,4960006.0,A,5053225.0,A,5052205.0,A,5031119.0,A,5063232.0,A,5258813.0,A,5289210.0,A,5432897.0,A,5390709.0,A,5553608.0,A,5643503.0,A,5652725.0,A,5415487.0,A,5164242.0,A,5335513.0,A,5340255.0,A,5342716.0,A,5459130.0,A,5421205.0,A,5748072.0,A,5947238.0,A,5959894.0,A,6156482.0,A,6176937.0,A,6282014.0,A,6271861.0,A,6444100.0,A,6739624.0,A,6943667.0,A,7115626.0,A,7211333.0,A,7107516.0,A,7132184.0,A,7268309.0,A,7247909.0,A,7075335.0,A,7243651.0,A,7435015.0,A,7557209.0,A,7834515.0,A,7809625.0,A,7898120.0,A,7874010.0,A,7932000.0,A,8169408.0,A,8381938.0,A,8598188.0,A,8470742.0,A,8345907.0,A,8223561.0,A,8306865.0,A,8389567.0,A,8570881.0,A
17991,5000,World,1087,"Meat indigenous, turkey",5323,Production,1000 Head,141424.0,A,128204.0,A,133429.0,A,141133.0,A,151169.0,A,169694.0,A,184959.0,A,171591.0,A,175456.0,A,196141.0,A,213294.0,A,230983.0,A,254276.0,A,266387.0,A,255012.0,A,279512.0,A,284494.0,A,299166.0,A,330415.0,A,354257.0,A,363646.0,A,364622.0,A,381040.0,A,376436.0,A,397944.0,A,436542.0,A,488446.0,A,489022.0,A,518113.0,A,560333.0,A,581601.0,A,602382.0,A,590249.0,A,605063.0,A,642781.0,A,652245.0,A,655991.0,A,649560.0,A,632433.0,A,663869.0,A,673645.0,A,675924.0,A,638605.0,A,637487.0,A,627678.0,A,617931.0,A,674675.0,A,681897.0,A,656436.0,A,646664.0,A,641488.0,A,652192.0,A,630371.0,A
17993,5000,World,1087,"Meat indigenous, turkey",5510,Production,tonnes,898015.0,A,809246.0,A,842085.0,A,904029.0,A,954057.0,A,1071454.0,A,1180818.0,A,1079999.0,A,1105961.0,A,1221594.0,A,1310606.0,A,1409505.0,A,1505414.0,A,1550592.0,A,1461547.0,A,1636341.0,A,1670346.0,A,1738059.0,A,1885468.0,A,2058192.0,A,2168948.0,A,2186882.0,A,2293371.0,A,2321609.0,A,2450975.0,A,2688558.0,A,3020792.0,A,3159082.0,A,3382665.0,A,3710655.0,A,3823658.0,A,4037665.0,A,4100153.0,A,4252624.0,A,4540463.0,A,4725726.0,A,4841996.0,A,4892119.0,A,4810268.0,A,5079877.0,A,5172671.0,A,5343595.0,A,5040659.0,A,5082629.0,A,5148672.0,A,5141775.0,A,5391223.0,A,5627106.0,A,5394123.0,A,5463018.0,A,5529270.0,A,5682457.0,A,5596927.0,A
17996,5000,World,1108,"Meat, ass",5510,Production,tonnes,19201.0,A,21829.0,A,21377.0,A,22618.0,A,25698.0,A,26732.0,A,27352.0,A,27987.0,A,28005.0,A,28780.0,A,31490.0,A,31974.0,A,29946.0,A,29710.0,A,29370.0,A,29966.0,A,28690.0,A,28989.0,A,28265.0,A,28089.0,A,29199.0,A,30831.0,A,31757.0,A,30679.0,A,30480.0,A,32456.0,A,32842.0,A,34863.0,A,35989.0,A,36392.0,A,37783.0,A,170931.0,A,169247.0,A,168136.0,A,168609.0,A,180750.0,A,160671.0,A,160652.0,A,166438.0,A,171402.0,A,173458.0,A,180547.0,A,184955.0,A,190640.0,A,191285.0,A,197311.0,A,192088.0,A,191979.0,A,203037.0,A,204547.0,A,212857.0,A,211789.0,A,210159.0,A
17999,5000,World,1089,"Meat, bird nes",5510,Production,tonnes,10002.0,A,10222.0,A,10293.0,A,10518.0,A,10589.0,A,10543.0,A,9493.0,A,9620.0,A,9397.0,A,9408.0,A,10516.0,A,9563.0,A,8502.0,A,7932.0,A,7930.0,A,7652.0,A,7839.0,A,7283.0,A,7144.0,A,7528.0,A,8946.0,A,11201.0,A,13515.0,A,14753.0,A,14695.0,A,14936.0,A,15205.0,A,15480.0,A,15960.0,A,16590.0,A,17115.0,A,17807.0,A,18706.0,A,18365.0,A,19104.0,A,20354.0,A,21256.0,A,21197.0,A,42066.0,A,42568.0,A,44751.0,A,47959.0,A,51706.0,A,59219.0,A,58641.0,A,67350.0,A,73631.0,A,24952.0,A,24679.0,A,24885.0,A,24883.0,A,21338.0,A,22329.0,A
18002,5000,World,947,"Meat, buffalo",5510,Production,tonnes,1071154.0,A,1104344.0,A,1120445.0,A,1160552.0,A,1182078.0,A,1199698.0,A,1228088.0,A,1262915.0,A,1283146.0,A,1313001.0,A,1341044.0,A,1360291.0,A,1421249.0,A,1461588.0,A,1463913.0,A,1491582.0,A,1500322.0,A,1524325.0,A,1572082.0,A,1605914.0,A,1680284.0,A,1812532.0,A,1838735.0,A,1910284.0,A,1995979.0,A,2101747.0,A,2107527.0,A,2202040.0,A,2206962.0,A,2266851.0,A,2334810.0,A,2403796.0,A,2507575.0,A,2620576.0,A,2712295.0,A,2557061.0,A,2705361.0,A,2745200.0,A,2822761.0,A,2861292.0,A,2862720.0,A,2962742.0,A,2902986.0,A,2993193.0,A,3088412.0,A,3213477.0,A,3328901.0,A,3364985.0,A,3425423.0,A,3580077.0,A,3615407.0,A,3665570.0,A,3707134.0,A
18005,5000,World,1127,"Meat, camel",5510,Production,tonnes,123306.0,A,126997.0,A,131899.0,A,135504.0,A,143850.0,A,155409.0,A,155643.0,A,162614.0,A,159927.0,A,161759.0,A,163667.0,A,171304.0,A,175466.0,A,190313.0,A,181158.0,A,181685.0,A,182539.0,A,176716.0,A,178225.0,A,187772.0,A,179837.0,A,193441.0,A,196215.0,A,210267.0,A,213943.0,A,206985.0,A,200289.0,A,212440.0,A,232488.0,A,247936.0,A,255528.0,A,267923.0,A,260447.0,A,275510.0,A,282021.0,A,312204.0,A,310148.0,A,320071.0,A,325035.0,A,345671.0,A,372947.0,A,363272.0,A,366240.0,A,385282.0,A,351985.0,A,396675.0,A,453725.0,A,498231.0,A,484028.0,A,522637.0,A,524994.0,A,525142.0,A,525859.0,A
18008,5000,World,867,"Meat, cattle",5510,Production,tonnes,27684560.0,A,29203329.0,A,30855740.0,A,31276594.0,A,31858470.0,A,33554401.0,A,35269224.0,A,36965205.0,A,37929078.0,A,38349456.0,A,38073242.0,A,38539081.0,A,38839467.0,A,41850386.0,A,43734816.0,A,46091330.0,A,46486430.0,A,46989773.0,A,45785103.0,A,45566785.0,A,45954189.0,A,45915112.0,A,47160772.0,A,48484894.0,A,49308076.0,A,50984708.0,A,50940956.0,A,51340629.0,A,51558609.0,A,53029398.0,A,53518870.0,A,52653848.0,A,52042880.0,A,51877994.0,A,52588675.0,A,53625051.0,A,54671206.0,A,54194272.0,A,55060315.0,A,55813199.0,A,55404571.0,A,56457649.0,A,57366224.0,A,58971035.0,A,59296492.0,A,60488664.0,A,62345022.0,A,62500934.0,A,62877923.0,A,63129210.0,A,62952882.0,A,63583921.0,A,64734233.0,A
18011,5000,World,1058,"Meat, chicken",5510,Production,tonnes,7555908.0,A,7884451.0,A,8372615.0,A,8677496.0,A,9414814.0,A,9998587.0,A,10565237.0,A,11031843.0,A,11942458.0,A,13140445.0,A,13650413.0,A,14653581.0,A,15310782.0,A,15927752.0,A,16391227.0,A,17549680.0,A,18677902.0,A,20032972.0,A,21679775.0,A,22896829.0,A,24312100.0,A,25184501.0,A,25740904.0,A,26268734.0,A,27523787.0,A,29292243.0,A,31468679.0,A,32913138.0,A,33560015.0,A,35416215.0,A,38210226.0,A,39876030.0,A,42430003.0,A,44804864.0,A,47547147.0,A,49146734.0,A,52266358.0,A,54476894.0,A,56866260.0,A,58676400.0,A,61002259.0,A,64167650.0,A,65840525.0,A,68236370.0,A,70607592.0,A,72716601.0,A,77030230.0,A,80839889.0,A,83030541.0,A,87206400.0,A,90880141.0,A,94086891.0,A,97610277.0,A
18014,5000,World,1069,"Meat, duck",5510,Production,tonnes,335922.0,A,346045.0,A,366765.0,A,381957.0,A,402146.0,A,417095.0,A,433902.0,A,451276.0,A,466106.0,A,500841.0,A,521801.0,A,530516.0,A,558946.0,A,578956.0,A,570701.0,A,589995.0,A,621924.0,A,661252.0,A,714188.0,A,713113.0,A,750035.0,A,786844.0,A,823462.0,A,842435.0,A,877300.0,A,960756.0,A,1055325.0,A,1117158.0,A,1160024.0,A,1239231.0,A,1384017.0,A,1600472.0,A,1824259.0,A,1969074.0,A,2174388.0,A,2235681.0,A,2445095.0,A,2617016.0,A,2913024.0,A,2905226.0,A,3015062.0,A,2969118.0,A,3060160.0,A,3105228.0,A,3363853.0,A,3420132.0,A,3648929.0,A,3832971.0,A,3943042.0,A,4081960.0,A,4227252.0,A,4361555.0,A,4425976.0,A
18017,5000,World,1163,"Meat, game",5510,Production,tonnes,844797.0,A,838297.0,A,861792.0,A,885025.0,A,897932.0,A,911367.0,A,939170.0,A,959862.0,A,989631.0,A,1001768.0,A,1003065.0,A,1034541.0,A,1010141.0,A,1032198.0,A,1040954.0,A,1045839.0,A,1081135.0,A,1088465.0,A,1113414.0,A,1133347.0,A,1158633.0,A,1188520.0,A,1206542.0,A,1211235.0,A,1232398.0,A,1251160.0,A,1269558.0,A,1288896.0,A,1313375.0,A,1285786.0,A,1341333.0,A,1337521.0,A,1401640.0,A,1430178.0,A,1514021.0,A,1514822.0,A,1533591.0,A,1576085.0,A,1611933.0,A,1592470.0,A,1597639.0,A,1628187.0,A,1653556.0,A,1683719.0,A,1717753.0,A,1768844.0,A,1804262.0,A,1860984.0,A,1890567.0,A,1895560.0,A,1959230.0,A,1975908.0,A,1986869.0,A
18020,5000,World,1017,"Meat, goat",5510,Production,tonnes,1101886.0,A,1127134.0,A,1125275.0,A,1141659.0,A,1172643.0,A,1207492.0,A,1222564.0,A,1244382.0,A,1275078.0,A,1294486.0,A,1327438.0,A,1357759.0,A,1383816.0,A,1418451.0,A,1484365.0,A,1504076.0,A,1547770.0,A,1628071.0,A,1657902.0,A,1694149.0,A,1754616.0,A,1824270.0,A,1912178.0,A,1970058.0,A,2028267.0,A,2112546.0,A,2298416.0,A,2402032.0,A,2545586.0,A,2666651.0,A,2743364.0,A,2854343.0,A,2956579.0,A,3064117.0,A,3316946.0,A,3172669.0,A,3374078.0,A,3600944.0,A,3717439.0,A,3775943.0,A,3806593.0,A,3852856.0,A,4116163.0,A,4405435.0,A,4633446.0,A,4573730.0,A,4724291.0,A,4841525.0,A,4960428.0,A,5113788.0,A,5082773.0,A,5218552.0,A,5326198.0,A
18023,5000,World,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,149761.0,A,156708.0,A,157749.0,A,167644.0,A,181527.0,A,187353.0,A,200185.0,A,215174.0,A,210749.0,A,226332.0,A,248058.0,A,234266.0,A,239530.0,A,238718.0,A,249514.0,A,248563.0,A,254800.0,A,271402.0,A,277839.0,A,282487.0,A,290958.0,A,305332.0,A,321381.0,A,327667.0,A,325118.0,A,368272.0,A,408599.0,A,525595.0,A,547576.0,A,607520.0,A,757723.0,A,862205.0,A,969824.0,A,1051774.0,A,1464815.0,A,1500328.0,A,1638172.0,A,1788622.0,A,1849770.0,A,1883325.0,A,1876932.0,A,1829582.0,A,1898586.0,A,1934001.0,A,2064581.0,A,2054700.0,A,2246084.0,A,2276037.0,A,2362593.0,A,2439372.0,A,2520982.0,A,2667059.0,A,2703418.0,A
18026,5000,World,1097,"Meat, horse",5510,Production,tonnes,559570.0,A,537876.0,A,541542.0,A,574611.0,A,553295.0,A,514619.0,A,500671.0,A,515098.0,A,528669.0,A,527493.0,A,511632.0,A,505733.0,A,503022.0,A,467627.0,A,498075.0,A,538871.0,A,546767.0,A,557466.0,A,560263.0,A,515684.0,A,500365.0,A,457825.0,A,454090.0,A,474344.0,A,484104.0,A,473535.0,A,495835.0,A,495755.0,A,502037.0,A,520708.0,A,531726.0,A,678980.0,A,640039.0,A,673207.0,A,685216.0,A,740585.0,A,745508.0,A,735516.0,A,752778.0,A,760141.0,A,795968.0,A,765256.0,A,765320.0,A,757511.0,A,752370.0,A,745442.0,A,718150.0,A,723428.0,A,725197.0,A,719158.0,A,733947.0,A,745374.0,A,717132.0,A
18029,5000,World,1111,"Meat, mule",5510,Production,tonnes,9496.0,A,11593.0,A,12062.0,A,12824.0,A,12546.0,A,10798.0,A,11303.0,A,10820.0,A,9937.0,A,10525.0,A,12384.0,A,14527.0,A,13640.0,A,13452.0,A,13465.0,A,14069.0,A,13790.0,A,14874.0,A,15193.0,A,16582.0,A,17318.0,A,17584.0,A,18329.0,A,18878.0,A,20182.0,A,21413.0,A,23937.0,A,24885.0,A,25966.0,A,26902.0,A,27415.0,A,28849.0,A,29800.0,A,46320.0,A,51910.0,A,62219.0,A,59304.0,A,74220.0,A,59850.0,A,65952.0,A,67867.0,A,66286.0,A,66183.0,A,64082.0,A,60917.0,A,61959.0,A,58696.0,A,54995.0,A,57390.0,A,54800.0,A,53000.0,A,52700.0,A,48570.0,A
18032,5000,World,1166,"Meat, nes",5510,Production,tonnes,875179.0,A,938240.0,A,903831.0,A,912869.0,A,884595.0,A,883600.0,A,921146.0,A,951719.0,A,1031212.0,A,1022027.0,A,1007576.0,A,1036496.0,A,1035417.0,A,1026188.0,A,1017160.0,A,988441.0,A,965388.0,A,953125.0,A,1016335.0,A,956310.0,A,960221.0,A,907736.0,A,960030.0,A,978088.0,A,1019460.0,A,892358.0,A,925935.0,A,938564.0,A,951737.0,A,858876.0,A,744373.0,A,666793.0,A,638028.0,A,624231.0,A,742077.0,A,673016.0,A,684755.0,A,695450.0,A,700153.0,A,612930.0,A,734353.0,A,834756.0,A,871827.0,A,939822.0,A,976791.0,A,1069898.0,A,1100424.0,A,1307426.0,A,1367264.0,A,1442020.0,A,1492005.0,A,1461343.0,A,1510565.0,A
18035,5000,World,1158,"Meat, other camelids",5510,Production,tonnes,26702.0,A,27436.0,A,28595.0,A,30840.0,A,16945.0,A,16843.0,A,16397.0,A,16967.0,A,17864.0,A,19017.0,A,17581.0,A,16714.0,A,16796.0,A,16862.0,A,16379.0,A,16234.0,A,15970.0,A,16122.0,A,16056.0,A,15195.0,A,15434.0,A,15293.0,A,17051.0,A,14171.0,A,13931.0,A,13805.0,A,13933.0,A,13900.0,A,14112.0,A,15170.0,A,13938.0,A,14291.0,A,13435.0,A,13402.0,A,12516.0,A,12308.0,A,12609.0,A,13238.0,A,13706.0,A,14224.0,A,14280.0,A,15137.0,A,15222.0,A,16185.0,A,18720.0,A,19839.0,A,22293.0,A,23919.0,A,24543.0,A,24017.0,A,27752.0,A,28686.0,A,29000.0,A
18038,5000,World,1151,"Meat, other rodents",5510,Production,tonnes,20660.0,A,20820.0,A,20985.0,A,21055.0,A,21120.0,A,20932.0,A,20821.0,A,20769.0,A,20824.0,A,20832.0,A,20920.0,A,20759.0,A,20898.0,A,21308.0,A,21326.0,A,21341.0,A,21320.0,A,21340.0,A,21350.0,A,21335.0,A,21350.0,A,21360.0,A,21370.0,A,21380.0,A,21380.0,A,21490.0,A,21580.0,A,21730.0,A,21900.0,A,22020.0,A,22120.0,A,22180.0,A,22180.0,A,22180.0,A,22180.0,A,22180.0,A,22180.0,A,19120.0,A,16188.0,A,16657.0,A,16715.0,A,16840.0,A,17220.0,A,17370.0,A,17750.0,A,17750.0,A,17875.0,A,18254.0,A,18456.0,A,18506.0,A,18506.0,A,18600.0,A,18600.0,A
18041,5000,World,1035,"Meat, pig",5510,Production,tonnes,24748623.0,A,26055878.0,A,28017011.0,A,28678415.0,A,31285284.0,A,32412805.0,A,33864987.0,A,34402875.0,A,34122221.0,A,35796842.0,A,39418389.0,A,40624567.0,A,40471811.0,A,42431732.0,A,41671811.0,A,40752457.0,A,42950133.0,A,45643945.0,A,50086460.0,A,52676913.0,A,52992604.0,A,53198527.0,A,55479655.0,A,57489121.0,A,59967763.0,A,60722851.0,A,63424667.0,A,66897433.0,A,67976022.0,A,69701012.0,A,71266032.0,A,73323778.0,A,75750763.0,A,79289791.0,A,83963063.0,A,79294017.0,A,83202001.0,A,88793964.0,A,90787504.0,A,89873292.0,A,90761759.0,A,93173505.0,A,95607978.0,A,96657436.0,A,98784115.0,A,100759753.0,A,99363744.0,A,103563936.0,A,106148192.0,A,108972569.0,A,109623889.0,A,113126600.0,A,115104163.0,A
18044,5000,World,1141,"Meat, rabbit",5510,Production,tonnes,397062.0,A,395076.0,A,402421.0,A,403875.0,A,409203.0,A,421680.0,A,435737.0,A,457018.0,A,477630.0,A,490649.0,A,537663.0,A,571686.0,A,597025.0,A,638298.0,A,665510.0,A,686787.0,A,707210.0,A,737430.0,A,740730.0,A,725703.0,A,723111.0,A,728269.0,A,735544.0,A,748258.0,A,755526.0,A,776978.0,A,817271.0,A,833848.0,A,779684.0,A,783004.0,A,630826.0,A,659690.0,A,686523.0,A,711144.0,A,741860.0,A,809576.0,A,777052.0,A,802694.0,A,787920.0,A,881271.0,A,961707.0,A,985821.0,A,985745.0,A,977527.0,A,1021634.0,A,1055021.0,A,1130464.0,A,1108396.0,A,1159688.0,A,1224664.0,A,1292598.0,A,1295871.0,A,1339632.0,A
18047,5000,World,977,"Meat, sheep",5510,Production,tonnes,4930306.0,A,5039647.0,A,5038051.0,A,5016465.0,A,5039501.0,A,5110365.0,A,5271257.0,A,5428243.0,A,5375128.0,A,5536456.0,A,5634239.0,A,5660347.0,A,5401305.0,A,5143378.0,A,5307306.0,A,5315834.0,A,5336575.0,A,5416032.0,A,5386272.0,A,5647384.0,A,5866889.0,A,5887957.0,A,6081255.0,A,6102073.0,A,6220515.0,A,6223229.0,A,6351798.0,A,6651204.0,A,6835390.0,A,7033484.0,A,7122480.0,A,7120357.0,A,7137506.0,A,7226200.0,A,7211527.0,A,7056372.0,A,7218701.0,A,7425913.0,A,7545030.0,A,7833175.0,A,7840712.0,A,7801532.0,A,7862800.0,A,7937984.0,A,8112484.0,A,8374688.0,A,8736583.0,A,8522093.0,A,8530636.0,A,8428938.0,A,8527750.0,A,8595489.0,A,8825330.0,A
18050,5000,World,1080,"Meat, turkey",5510,Production,tonnes,898076.0,A,808341.0,A,842031.0,A,903893.0,A,952993.0,A,1069256.0,A,1175517.0,A,1075243.0,A,1104008.0,A,1219027.0,A,1301430.0,A,1405256.0,A,1504328.0,A,1544247.0,A,1455288.0,A,1630315.0,A,1668091.0,A,1731756.0,A,1878749.0,A,2047150.0,A,2148004.0,A,2174970.0,A,2301060.0,A,2321329.0,A,2440339.0,A,2684984.0,A,3016520.0,A,3156810.0,A,3382293.0,A,3717810.0,A,3471747.0,A,3669111.0,A,3730879.0,A,3875622.0,A,4090268.0,A,4292148.0,A,4395775.0,A,4401643.0,A,4395793.0,A,5131424.0,A,5296840.0,A,5478414.0,A,5201120.0,A,5220197.0,A,5228483.0,A,5186428.0,A,5462960.0,A,5707974.0,A,5389440.0,A,5518719.0,A,5613588.0,A,5839002.0,A,5652697.0,A
18083,5000,World,1806,Beef and Buffalo Meat,5510,Production,tonnes,28755714.0,A,30307673.0,A,31976185.0,A,32437146.0,A,33040548.0,A,34754098.0,A,36497312.0,A,38228120.0,A,39212224.0,A,39662457.0,A,39414287.0,A,39899373.0,A,40260716.0,A,43311973.0,A,45198729.0,A,47582912.0,A,47986751.0,A,48514097.0,A,47357186.0,A,47172698.0,A,47634473.0,A,47727644.0,A,48999507.0,A,50395178.0,A,51304055.0,A,53086455.0,A,53048483.0,A,53542670.0,A,53765572.0,A,55296249.0,A,55853679.0,A,55057644.0,A,54550455.0,A,54498570.0,A,55300970.0,A,56182112.0,A,57376567.0,A,56939472.0,A,57883076.0,A,58674491.0,A,58267291.0,A,59420391.0,A,60269210.0,A,61964227.0,A,62384903.0,A,63702141.0,A,65673922.0,A,65865920.0,A,66303346.0,A,66709287.0,A,66568289.0,A,67249491.0,A,68441367.0,A
18087,5000,World,1775,"Meat indigenous, poultry",5323,Production,1000 Head,7051038.0,A,7310379.0,A,7701256.0,A,7987544.0,A,8662950.0,A,8838936.0,A,9744161.0,A,10065954.0,A,10751124.0,A,11669957.0,A,12079523.0,A,12874827.0,A,13449382.0,A,13961235.0,A,14133033.0,A,15077771.0,A,16013833.0,A,17089716.0,A,18393526.0,A,19369157.0,A,20403765.0,A,21095347.0,A,21583062.0,A,21958292.0,A,22922321.0,A,24119541.0,A,25889865.0,A,26910388.0,A,27338051.0,A,28806412.0,A,30058743.0,A,31132815.0,A,32783630.0,A,34235992.0,A,36770788.0,A,37782707.0,A,39170632.0,A,40063326.0,A,42245344.0,A,43798446.0,A,45392259.0,A,46914756.0,A,47748218.0,A,48623775.0,A,50970007.0,A,51699601.0,A,54832348.0,A,57564860.0,A,59533124.0,A,60721781.0,A,62547754.0,A,64248203.0,A,65505474.0,A
18088,5000,World,1775,"Meat indigenous, poultry",5510,Production,tonnes,8922991.0,A,9166542.0,A,9711570.0,A,10092473.0,A,10910644.0,A,11626601.0,A,12320666.0,A,12700237.0,A,13672688.0,A,15021377.0,A,15664655.0,A,16751277.0,A,17537523.0,A,18227374.0,A,18610485.0,A,19894842.0,A,21009054.0,A,22599929.0,A,24446982.0,A,25839307.0,A,27364807.0,A,28286552.0,A,28981986.0,A,29535526.0,A,30950233.0,A,32976848.0,A,35625245.0,A,37404965.0,A,38471148.0,A,40888699.0,A,43108432.0,A,45235543.0,A,47942684.0,A,50732981.0,A,54494000.0,A,55992506.0,A,59383794.0,A,62035043.0,A,65037460.0,A,68541484.0,A,70976322.0,A,73721682.0,A,75255784.0,A,78013544.0,A,80816671.0,A,82977700.0,A,87620700.0,A,92436679.0,A,95105449.0,A,99344916.0,A,102846961.0,A,106013985.0,A,109019989.0,A
18089,5000,World,1770,"Meat indigenous, total",5510,Production,tonnes,71325556.0,A,74527463.0,A,78423689.0,A,80158822.0,A,84265087.0,A,88066460.0,A,92093022.0,A,94966462.0,A,96815346.0,A,100434369.0,A,104492074.0,A,107384322.0,A,108100685.0,A,113721870.0,A,115693326.0,A,118407236.0,A,122132305.0,A,127323501.0,A,132269142.0,A,136534667.0,A,139025261.0,A,140411811.0,A,145030079.0,A,149961061.0,A,154129068.0,A,158802420.0,A,164734003.0,A,170785728.0,A,173489381.0,A,179968717.0,A,184241454.0,A,187370448.0,A,191313446.0,A,197205976.0,A,203061731.0,A,205565839.0,A,210785765.0,A,218425149.0,A,224335545.0,A,230330700.0,A,232403400.0,A,239491509.0,A,245251512.0,A,249812617.0,A,256966030.0,A,263358315.0,A,272807531.0,A,280681700.0,A,285340841.0,A,293375341.0,A,296862394.0,A,303260152.0,A,309242334.0,A
18092,5000,World,1808,"Meat, Poultry",5510,Production,tonnes,8949668.0,A,9205767.0,A,9749453.0,A,10141507.0,A,10962069.0,A,11682834.0,A,12384333.0,A,12783155.0,A,13732719.0,A,15096052.0,A,15732218.0,A,16833182.0,A,17622088.0,A,18297605.0,A,18674660.0,A,20026205.0,A,21230557.0,A,22704664.0,A,24557696.0,A,25947107.0,A,27510044.0,A,28462848.0,A,29200322.0,A,29774919.0,A,31181238.0,A,33321191.0,A,35964327.0,A,37728180.0,A,38665869.0,A,40997366.0,A,43840828.0,A,46025626.0,A,48973672.0,A,51719700.0,A,55295722.0,A,57195245.0,A,60766656.0,A,63305372.0,A,66066913.0,A,68638943.0,A,71235843.0,A,74492723.0,A,76052096.0,A,78555015.0,A,81323150.0,A,83445211.0,A,88461833.0,A,92681822.0,A,94750296.0,A,99271337.0,A,103266846.0,A,106975845.0,A,110414697.0,A
18093,5000,World,1765,"Meat, Total",5510,Production,tonnes,71362169.0,A,74654264.0,A,78830480.0,A,80414414.0,A,84465228.0,A,88129575.0,A,92268694.0,A,95209630.0,A,96981068.0,A,100669144.0,A,104832550.0,A,107778961.0,A,108542087.0,A,114039095.0,A,115820268.0,A,118704716.0,A,122614594.0,A,127501337.0,A,132735348.0,A,136738269.0,A,139364094.0,A,140662104.0,A,145313846.0,A,149438648.0,A,154493243.0,A,159156452.0,A,164889372.0,A,171087100.0,A,173667526.0,A,179492556.0,A,184432976.0,A,188230707.0,A,193235914.0,A,199769287.0,A,209315738.0,A,207237074.0,A,216253521.0,A,224473811.0,A,230444663.0,A,233267282.0,A,236657751.0,A,243607727.0,A,248846166.0,A,254563885.0,A,260358952.0,A,266199941.0,A,272470132.0,A,281274688.0,A,286639748.0,A,294618423.0,A,299401062.0,A,307498076.0,A,314515370.0,A
18099,5000,World,1807,Sheep and Goat Meat,5510,Production,tonnes,6032191.0,A,6166781.0,A,6163326.0,A,6158124.0,A,6212144.0,A,6317857.0,A,6493821.0,A,6672625.0,A,6650206.0,A,6830942.0,A,6961677.0,A,7018105.0,A,6785120.0,A,6561829.0,A,6791671.0,A,6819910.0,A,6884345.0,A,7044103.0,A,7044175.0,A,7341533.0,A,7621505.0,A,7712227.0,A,7993433.0,A,8072131.0,A,8248783.0,A,8335775.0,A,8650214.0,A,9053236.0,A,9380976.0,A,9700135.0,A,9865844.0,A,9974700.0,A,10094085.0,A,10290318.0,A,10528473.0,A,10229041.0,A,10592779.0,A,11026857.0,A,11262469.0,A,11609118.0,A,11647305.0,A,11654388.0,A,11978963.0,A,12343420.0,A,12745929.0,A,12948418.0,A,13460875.0,A,13363618.0,A,13491064.0,A,13542726.0,A,13610523.0,A,13814041.0,A,14151528.0,A
18121,5100,Africa,1122,"Meat indigenous, ass",5322,Production,Head,59000.0,A,63400.0,A,64600.0,A,74300.0,A,85700.0,A,94900.0,A,103300.0,A,111300.0,A,106600.0,A,107400.0,A,123000.0,A,118000.0,A,103852.0,A,106982.0,A,110616.0,A,114760.0,A,121072.0,A,124600.0,A,125200.0,A,127800.0,A,132000.0,A,142300.0,A,137600.0,A,120400.0,A,109400.0,A,122000.0,A,123800.0,A,144800.0,A,150569.0,A,141508.0,A,150022.0,A,155357.0,A,159515.0,A,158486.0,A,180210.0,A,201645.0,A,200777.0,A,210785.0,A,220299.0,A,247706.0,A,223231.0,A,226151.0,A,227477.0,A,236407.0,A,246985.0,A,248521.0,A,255216.0,A,263003.0,A,273194.0,A,279894.0,A,285600.0,A,286800.0,A,286800.0,A
